MCS1	"MULTIPOLE"	8941.9	405.8701229	60.02282747	1980.99982	158.3746791	129.7914056	-14.82971904
MCO0	"MULTIPOLE"	8941.9	405.8701229	60.02282747	1980.99982	158.3746791	129.7914056	-14.82971904
KMC	"KICKER"	8956.9	388.6173623	54.99557649	2047.871022	158.975936	127.5669478	-14.82971904
OMCQL	"DRIFT"	8964.5	380.4516173	52.448436	2082.261385	159.2905306	126.4398891	-14.82971904
HQ	"MONITOR"	8964.5	380.4516173	52.448436	2082.261385	159.2905306	126.4398891	-14.82971904
QD	"QUADRUPOLE"	8988	367.8909479	1.495916134	2131.391504	160.2955606	124.7014252	0.0000000004636652173
HQ	"MONITOR"	8988	367.8909479	1.495916134	2131.391504	160.2955606	124.7014252	0.0000000004636652173
HQ	"MONITOR"	8988	367.8909479	1.495916134	2131.391504	160.2955606	124.7014252	0.0000000004636652173
QD	"QUADRUPOLE"	9011.5	379.0192335	-49.28860413	2063.571702	161.3024904	126.4398891	14.82971904
HQ	"MONITOR"	9011.5	379.0192335	-49.28860413	2063.571702	161.3024904	126.4398891	14.82971904
OQLBM	"DRIFT"	9078	459.0751816	-71.09628034	1727.514002	163.8506479	136.3016523	14.82971904
MB2L	"MULTIPOLE"	9078	459.0751816	-71.09628034	1727.514002	163.8506479	136.3016523	14.82971904
HD	"MONITOR"	9078	459.0751816	-71.09628034	1727.514002	163.8506479	136.3016523	14.82971904
BH	"SBEND"	9272	857.8132785	-134.6502807	936.9739037	168.8474875	172.770695	22.80591294
HD	"MONITOR"	9272	857.8132785	-134.6502807	936.9739037	168.8474875	172.770695	22.80591294
MB2L	"MULTIPOLE"	9272	857.8132785	-134.6502807	936.9739037	168.8474875	172.770695	22.80591294
OBMBM	"DRIFT"	9302	941.5548618	-144.4883301	840.6450867	169.3788647	179.6124689	22.80591294
MB2L	"MULTIPOLE"	9302	941.5548618	-144.4883301	840.6450867	169.3788647	179.6124689	22.80591294
HD	"MONITOR"	9302	941.5548618	-144.4883301	840.6450867	169.3788647	179.6124689	22.80591294
BH	"SBEND"	9496	1624.761444	-208.0423304	389.605992	171.8829606	231.5394244	30.78210684
HD	"MONITOR"	9496	1624.761444	-208.0423304	389.605992	171.8829606	231.5394244	30.78210684
MB2L	"MULTIPOLE"	9496	1624.761444	-208.0423304	389.605992	171.8829606	231.5394244	30.78210684
OBMMC	"DRIFT"	9524.9	1747.748856	-217.5196514	348.3516058	172.1559243	240.4354533	30.78210684
KMC	"KICKER"	9539.9	1813.742605	-222.4386761	329.6393723	172.2900121	245.0527693	30.78210684
KHV	"KICKER"	9539.9	1813.742605	-222.4386761	329.6393723	172.2900121	245.0527693	30.78210684
MCQ0	"MULTIPOLE"	9539.9	1813.742605	-222.4386761	329.6393723	172.2900121	245.0527693	30.78210684
MCS2	"MULTIPOLE"	9539.9	1813.742605	-222.4386761	329.6393723	172.2900121	245.0527693	30.78210684
MCO0	"MULTIPOLE"	9539.9	1813.742605	-222.4386761	329.6393723	172.2900121	245.0527693	30.78210684
KMC	"KICKER"	9554.9	1881.212062	-227.3577008	312.7722944	172.4192558	249.6700853	30.78210684
OMCQL	"DRIFT"	9562.5	1915.959848	-229.8500066	304.9305836	172.4829681	252.0095254	30.78210684
HQ	"MONITOR"	9562.5	1915.959848	-229.8500066	304.9305836	172.4829681	252.0095254	30.78210684
QF1	"QUADRUPOLE"	9609.5	1913.218403	235.4600532	299.6727466	172.8663408	252.0095254	-30.78210684
HQ	"MONITOR"	9609.5	1913.218403	235.4600532	299.6727466	172.8663408	252.0095254	-30.78210684
OQLBM	"DRIFT"	9676	1615.182793	212.7137973	367.7127187	173.4685568	231.5394244	-30.78210684
MB2L	"MULTIPOLE"	9676	1615.182793	212.7137973	367.7127187	173.4685568	231.5394244	-30.78210684
HD	"MONITOR"	9676	1615.182793	212.7137973	367.7127187	173.4685568	231.5394244	-30.78210684
BH	"SBEND"	9870	919.1705722	146.424499	756.8258426	176.0107864	179.6124689	-22.80591294
HD	"MONITOR"	9870	919.1705722	146.424499	756.8258426	176.0107864	179.6124689	-22.80591294
MB2L	"MULTIPOLE"	9870	919.1705722	146.424499	756.8258426	176.0107864	179.6124689	-22.80591294
OBMBM	"DRIFT"	9900	834.3943134	136.1630302	841.8691107	176.5560953	172.770695	-22.80591294
MB2L	"MULTIPOLE"	9900	834.3943134	136.1630302	841.8691107	176.5560953	172.770695	-22.80591294
HD	"MONITOR"	9900	834.3943134	136.1630302	841.8691107	176.5560953	172.770695	-22.80591294
BH	"SBEND"	10094	435.0938053	69.87373181	1548.876083	181.7678986	136.3016523	-14.82971904
