# Element-by-element rates at equilibrium at full current
           # s        inv_Ta        inv_Tb        inv_Tz
         # (m)         (1/s)         (1/s)         (1/s)
 # delta_s =   0.10000000149011612     
     418.20001   -1.3993E-32   -1.0336E-38   -3.7675E-36
     418.30001   -1.3973E-32   -1.0802E-38   -3.7919E-36
     418.40001   -1.3962E-32   -1.1300E-38   -3.8196E-36
     418.50001   -1.4009E-32   -1.1814E-38   -3.8421E-36
     418.60001   -1.4092E-32   -1.2361E-38   -3.8649E-36
     418.70001   -1.4194E-32   -1.2957E-38   -3.8928E-36
     418.80001   -1.4320E-32   -1.3613E-38   -3.9272E-36
     418.90001   -1.4474E-32   -1.4344E-38   -3.9696E-36
     419.00001   -1.4668E-32   -1.5174E-38   -4.0227E-36
     419.10001   -1.4915E-32   -1.6136E-38   -4.0904E-36
     419.20001   -1.5259E-32   -1.7221E-38   -4.1849E-36
     419.30001   -1.5771E-32   -1.8462E-38   -4.3251E-36
     419.40001   -1.6543E-32   -2.0031E-38   -4.5370E-36
     419.50001   -1.7785E-32   -2.2315E-38   -4.8776E-36
     419.60001   -1.8785E-32   -2.3789E-38   -5.1519E-36
     419.70001   -1.7569E-32   -2.0721E-38   -4.8184E-36
     419.80001   -1.6719E-32   -1.8481E-38   -4.5853E-36
     419.90001   -1.6178E-32   -1.6908E-38   -4.4369E-36
     420.00001   -1.5800E-32   -1.5694E-38   -4.3332E-36
     420.10001   -1.5520E-32   -1.4697E-38   -4.2564E-36
     420.20001   -1.5305E-32   -1.3848E-38   -4.1976E-36
     420.30001   -1.5069E-32   -1.3142E-38   -4.1652E-36
     420.40001   -1.4838E-32   -1.2530E-38   -4.1490E-36
     420.50001   -1.4632E-32   -1.1979E-38   -4.1406E-36
     420.60001   -1.4448E-32   -1.1475E-38   -4.1387E-36
     420.70001   -1.4279E-32   -1.1011E-38   -4.1422E-36
     420.80001   -1.4124E-32   -1.0580E-38   -4.1504E-36
     420.90001   -1.3979E-32   -1.0178E-38   -4.1627E-36
     421.00001   -1.3843E-32   -9.7998E-39   -4.1787E-36
     421.10001   -1.3713E-32   -9.4429E-39   -4.1980E-36
     421.20001   -1.3590E-32   -9.1047E-39   -4.2204E-36
     421.30001   -1.3471E-32   -8.7831E-39   -4.2456E-36
     421.40001   -1.3357E-32   -8.4764E-39   -4.2735E-36
     421.50001   -1.3245E-32   -8.1830E-39   -4.3038E-36
     421.60001   -1.3136E-32   -7.9017E-39   -4.3366E-36
     421.70001   -1.3029E-32   -7.6314E-39   -4.3717E-36
     421.80001   -1.2923E-32   -7.3711E-39   -4.4090E-36
     421.90001   -1.2819E-32   -7.1201E-39   -4.4485E-36
     422.00001   -1.2715E-32   -6.8777E-39   -4.4901E-36
     422.10001   -1.2611E-32   -6.6431E-39   -4.5337E-36
     422.20001   -1.2508E-32   -6.4159E-39   -4.5793E-36
     422.30001   -1.2404E-32   -6.1955E-39   -4.6268E-36
     422.40001   -1.2300E-32   -5.9815E-39   -4.6763E-36
     422.50001   -1.2195E-32   -5.7735E-39   -4.7277E-36
     422.60001   -1.2089E-32   -5.5711E-39   -4.7810E-36
     422.70001   -1.2044E-32   -5.3663E-39   -4.8202E-36
     422.80001   -1.2088E-32   -5.1576E-39   -4.8377E-36
     422.90001   -1.2133E-32   -4.9561E-39   -4.8557E-36
     423.00001   -1.2112E-32   -4.7676E-39   -4.8907E-36
     423.10001   -1.1998E-32   -4.5925E-39   -4.9505E-36
     423.20001   -1.1881E-32   -4.4214E-39   -5.0119E-36
     423.30001   -1.1762E-32   -4.2542E-39   -5.0749E-36
     423.40001   -1.1641E-32   -4.0907E-39   -5.1395E-36
     423.50001   -1.1518E-32   -3.9308E-39   -5.2057E-36
     423.60001   -1.1392E-32   -3.7743E-39   -5.2733E-36
     423.70001   -1.1264E-32   -3.6210E-39   -5.3423E-36
     423.80001   -1.1133E-32   -3.4708E-39   -5.4127E-36
     423.90001   -1.1000E-32   -3.3236E-39   -5.4844E-36
     424.00001   -1.0864E-32   -3.1793E-39   -5.5572E-36
     424.10001   -1.0726E-32   -3.0378E-39   -5.6312E-36
     424.20001   -1.0585E-32   -2.8990E-39   -5.7062E-36
     424.30001   -1.0441E-32   -2.7628E-39   -5.7821E-36
     424.40001   -1.0296E-32   -2.6291E-39   -5.8588E-36
     424.50001   -1.0148E-32   -2.4979E-39   -5.9361E-36
     424.60001   -9.9973E-33   -2.3691E-39   -6.0139E-36
     424.70001   -9.8450E-33   -2.2425E-39   -6.0920E-36
     424.80001   -9.6907E-33   -2.1183E-39   -6.1703E-36
     424.90001   -9.5347E-33   -1.9962E-39   -6.2486E-36
     425.00001   -9.3773E-33   -1.8763E-39   -6.3265E-36
     425.10001   -9.2186E-33   -1.7586E-39   -6.4040E-36
     425.20001   -9.0590E-33   -1.6431E-39   -6.4808E-36
     425.30001   -8.8988E-33   -1.5296E-39   -6.5565E-36
     425.40001   -8.7616E-33   -1.4224E-39   -6.6214E-36
     425.50001   -8.7669E-33   -1.3436E-39   -6.6254E-36
     425.60001   -8.7693E-33   -1.2688E-39   -6.6272E-36
     425.70001   -8.7687E-33   -1.1980E-39   -6.6268E-36
     425.80001   -8.7651E-33   -1.1310E-39   -6.6241E-36
     425.90001   -8.7584E-33   -1.0678E-39   -6.6190E-36
     426.00001   -8.7484E-33   -1.0082E-39   -6.6115E-36
     426.10001   -8.7568E-33   -9.5795E-40   -6.6178E-36
     426.20001   -8.7892E-33   -9.3881E-40   -6.6423E-36
     426.30001   -8.8335E-33   -9.5296E-40   -6.6757E-36
     426.40001   -8.7668E-33   -9.8773E-40   -6.6253E-36
     426.50001   -8.5970E-33   -1.0434E-39   -6.4970E-36
     426.60001   -8.4925E-33   -1.1308E-39   -6.4180E-36
     426.70001   -8.4020E-33   -1.2247E-39   -6.3496E-36
     426.80001   -8.3112E-33   -1.3227E-39   -6.2811E-36
     426.90001   -8.2204E-33   -1.4246E-39   -6.2124E-36
     427.00001   -8.1297E-33   -1.5306E-39   -6.1439E-36
     427.10001   -8.0394E-33   -1.6405E-39   -6.0756E-36
     427.20001   -7.9288E-33   -1.7502E-39   -6.0162E-36
     427.30001   -7.6967E-33   -1.8381E-39   -6.0085E-36
     427.40001   -7.4754E-33   -1.9313E-39   -5.9994E-36
     427.50001   -7.2649E-33   -2.0300E-39   -5.9887E-36
     427.60001   -7.0649E-33   -2.1344E-39   -5.9764E-36
     427.70001   -6.8752E-33   -2.2446E-39   -5.9625E-36
     427.80001   -6.6957E-33   -2.3609E-39   -5.9468E-36
     427.90001   -6.5261E-33   -2.4835E-39   -5.9294E-36
     428.00001   -6.3663E-33   -2.6127E-39   -5.9101E-36
     428.10001   -6.2159E-33   -2.7486E-39   -5.8889E-36
     428.20001   -6.0748E-33   -2.8915E-39   -5.8657E-36
     428.30001   -5.9426E-33   -3.0414E-39   -5.8405E-36
     428.40001   -5.8192E-33   -3.1986E-39   -5.8131E-36
     428.50001   -5.7043E-33   -3.3632E-39   -5.7836E-36
     428.60001   -5.5976E-33   -3.5352E-39   -5.7520E-36
     428.70001   -5.4989E-33   -3.7149E-39   -5.7181E-36
     428.80001   -5.4079E-33   -3.9021E-39   -5.6820E-36
     428.90001   -5.3243E-33   -4.0970E-39   -5.6438E-36
     429.00001   -5.2479E-33   -4.2995E-39   -5.6033E-36
     429.10001   -5.1783E-33   -4.5095E-39   -5.5608E-36
     429.20001   -5.1154E-33   -4.7269E-39   -5.5161E-36
     429.30001   -5.0589E-33   -4.9516E-39   -5.4695E-36
     429.40001   -5.0084E-33   -5.1833E-39   -5.4209E-36
     429.50001   -4.9638E-33   -5.4220E-39   -5.3706E-36
     429.60001   -4.9247E-33   -5.6672E-39   -5.3185E-36
     429.70001   -4.8821E-33   -5.9168E-39   -5.2704E-36
     429.80001   -4.8391E-33   -6.1710E-39   -5.2241E-36
     429.90001   -4.7970E-33   -6.4300E-39   -5.1786E-36
     430.00001   -4.7656E-33   -6.6956E-39   -5.1276E-36
     430.10001   -4.7403E-33   -6.9670E-39   -5.0745E-36
     430.20001   -4.7194E-33   -7.2438E-39   -5.0202E-36
     430.30001   -4.7028E-33   -7.5256E-39   -4.9648E-36
     430.40001   -4.6902E-33   -7.8121E-39   -4.9085E-36
     430.50001   -4.6813E-33   -8.1029E-39   -4.8514E-36
     430.60001   -4.6761E-33   -8.3977E-39   -4.7936E-36
     430.70001   -4.6742E-33   -8.6961E-39   -4.7354E-36
     430.80001   -4.6755E-33   -8.9980E-39   -4.6767E-36
     430.90001   -4.6798E-33   -9.3029E-39   -4.6177E-36
     431.00001   -4.6869E-33   -9.6106E-39   -4.5587E-36
     431.10001   -4.6967E-33   -9.9208E-39   -4.4996E-36
     431.20001   -4.7089E-33   -1.0233E-38   -4.4406E-36
     431.30001   -4.7235E-33   -1.0548E-38   -4.3818E-36
     431.40001   -4.7402E-33   -1.0864E-38   -4.3232E-36
     431.50001   -4.7590E-33   -1.1183E-38   -4.2651E-36
     431.60001   -4.7797E-33   -1.1502E-38   -4.2075E-36
     431.70001   -4.8021E-33   -1.1823E-38   -4.1504E-36
     431.80001   -4.8261E-33   -1.2146E-38   -4.0940E-36
     431.90001   -4.8517E-33   -1.2470E-38   -4.0382E-36
     432.00001   -4.8788E-33   -1.2795E-38   -3.9831E-36
     432.10001   -4.9071E-33   -1.3121E-38   -3.9289E-36
     432.20001   -4.9367E-33   -1.3449E-38   -3.8755E-36
     432.30001   -4.9674E-33   -1.3778E-38   -3.8230E-36
     432.40001   -4.9635E-33   -1.4139E-38   -3.7886E-36
     432.50001   -4.9352E-33   -1.4527E-38   -3.7670E-36
     432.60001   -4.9075E-33   -1.4921E-38   -3.7459E-36
     432.70001   -4.8805E-33   -1.5323E-38   -3.7253E-36
     432.80001   -4.8541E-33   -1.5730E-38   -3.7051E-36
     432.90001   -4.8283E-33   -1.6145E-38   -3.6855E-36
     433.00001   -4.8031E-33   -1.6567E-38   -3.6663E-36
     433.10001   -4.8055E-33   -1.7001E-38   -3.6680E-36
     433.20001   -4.8179E-33   -1.7273E-38   -3.6775E-36
     433.30001   -4.8231E-33   -1.7314E-38   -3.6815E-36
     433.40001   -4.8235E-33   -1.7132E-38   -3.6818E-36
     433.50001   -4.8394E-33   -1.6807E-38   -3.6940E-36
     433.60001   -4.8772E-33   -1.6500E-38   -3.7228E-36
     433.70001   -4.9156E-33   -1.6195E-38   -3.7521E-36
     433.80001   -4.9546E-33   -1.5893E-38   -3.7819E-36
     433.90001   -4.9944E-33   -1.5592E-38   -3.8122E-36
     434.00001   -5.0348E-33   -1.5294E-38   -3.8431E-36
     434.10001   -5.0760E-33   -1.4998E-38   -3.8746E-36
     434.20001   -5.1607E-33   -1.4665E-38   -3.8859E-36
     434.30001   -5.2792E-33   -1.4308E-38   -3.8827E-36
     434.40001   -5.4022E-33   -1.3958E-38   -3.8794E-36
     434.50001   -5.5298E-33   -1.3615E-38   -3.8761E-36
     434.60001   -5.6623E-33   -1.3279E-38   -3.8729E-36
     434.70001   -5.7996E-33   -1.2949E-38   -3.8697E-36
     434.80001   -5.9420E-33   -1.2625E-38   -3.8666E-36
     434.90001   -6.0896E-33   -1.2308E-38   -3.8636E-36
     435.00001   -6.2426E-33   -1.1997E-38   -3.8608E-36
     435.10001   -6.4010E-33   -1.1692E-38   -3.8582E-36
     435.20001   -6.5650E-33   -1.1393E-38   -3.8558E-36
     435.30001   -6.7348E-33   -1.1101E-38   -3.8536E-36
     435.40001   -6.9106E-33   -1.0814E-38   -3.8518E-36
     435.50001   -7.0926E-33   -1.0534E-38   -3.8502E-36
     435.60001   -7.2809E-33   -1.0259E-38   -3.8490E-36
     435.70001   -7.4757E-33   -9.9906E-39   -3.8482E-36
     435.80001   -7.6772E-33   -9.7275E-39   -3.8478E-36
     435.90001   -7.8856E-33   -9.4700E-39   -3.8478E-36
     436.00001   -8.1012E-33   -9.2181E-39   -3.8482E-36
     436.10001   -8.3241E-33   -8.9717E-39   -3.8491E-36
     436.20001   -8.5547E-33   -8.7306E-39   -3.8505E-36
     436.30001   -8.7931E-33   -8.4948E-39   -3.8525E-36
     436.40001   -9.0395E-33   -8.2643E-39   -3.8549E-36
     436.50001   -9.2944E-33   -8.0389E-39   -3.8579E-36
     436.60001   -9.5090E-33   -7.8314E-39   -3.8741E-36
     436.70001   -9.6198E-33   -7.6551E-39   -3.9193E-36
     436.80001   -9.7329E-33   -7.4805E-39   -3.9654E-36
     436.90001   -9.9006E-33   -7.2958E-39   -3.9990E-36
     437.00001   -1.0191E-32   -7.0886E-39   -4.0034E-36
     437.10001   -1.0492E-32   -6.8863E-39   -4.0086E-36
     437.20001   -1.0803E-32   -6.6889E-39   -4.0144E-36
     437.30001   -1.1125E-32   -6.4963E-39   -4.0210E-36
     437.40001   -1.1457E-32   -6.3084E-39   -4.0282E-36
     437.50001   -1.1801E-32   -6.1252E-39   -4.0362E-36
     437.60001   -1.2156E-32   -5.9466E-39   -4.0449E-36
     437.70001   -1.2523E-32   -5.7724E-39   -4.0543E-36
     437.80001   -1.2903E-32   -5.6027E-39   -4.0645E-36
     437.90001   -1.3295E-32   -5.4374E-39   -4.0755E-36
     438.00001   -1.3701E-32   -5.2765E-39   -4.0872E-36
     438.10001   -1.4120E-32   -5.1198E-39   -4.0996E-36
     438.20001   -1.4553E-32   -4.9673E-39   -4.1128E-36
     438.30001   -1.5000E-32   -4.8190E-39   -4.1268E-36
     438.40001   -1.5462E-32   -4.6748E-39   -4.1415E-36
     438.50001   -1.5939E-32   -4.5347E-39   -4.1569E-36
     438.60001   -1.6432E-32   -4.3987E-39   -4.1730E-36
     438.70001   -1.6941E-32   -4.2666E-39   -4.1899E-36
     438.80001   -1.7466E-32   -4.1386E-39   -4.2074E-36
     438.90001   -1.8008E-32   -4.0144E-39   -4.2255E-36
     439.00001   -1.8566E-32   -3.8942E-39   -4.2442E-36
     439.10001   -1.9142E-32   -3.7778E-39   -4.2635E-36
     439.20001   -1.9735E-32   -3.6654E-39   -4.2833E-36
     439.30001   -2.0335E-32   -3.5573E-39   -4.3050E-36
     439.40001   -2.0637E-32   -3.4686E-39   -4.3689E-36
     439.50001   -2.0942E-32   -3.3822E-39   -4.4336E-36
     439.60001   -2.1251E-32   -3.2982E-39   -4.4989E-36
     439.70001   -2.1562E-32   -3.2167E-39   -4.5648E-36
     439.80001   -2.1876E-32   -3.1377E-39   -4.6311E-36
     439.90001   -2.2190E-32   -3.0614E-39   -4.6978E-36
     440.00001   -2.2577E-32   -2.9997E-39   -4.7796E-36
     440.10001   -2.3094E-32   -2.9830E-39   -4.8890E-36
     440.20001   -2.3232E-32   -2.9522E-39   -4.9183E-36
     440.30001   -2.3159E-32   -2.9303E-39   -4.9027E-36
     440.40001   -2.3101E-32   -2.9463E-39   -4.8906E-36
     440.50001   -2.3113E-32   -2.9999E-39   -4.8931E-36
     440.60001   -2.3153E-32   -3.0638E-39   -4.9016E-36
     440.70001   -2.3185E-32   -3.1321E-39   -4.9083E-36
     440.80001   -2.3209E-32   -3.2048E-39   -4.9134E-36
     440.90001   -2.3225E-32   -3.2820E-39   -4.9168E-36
     441.00001   -2.3234E-32   -3.3638E-39   -4.9187E-36
     441.10001   -2.3248E-32   -3.4499E-39   -4.9175E-36
     441.20001   -2.3592E-32   -3.5226E-39   -4.8693E-36
     441.30001   -2.3926E-32   -3.5993E-39   -4.8214E-36
     441.40001   -2.4252E-32   -3.6801E-39   -4.7738E-36
     441.50001   -2.4569E-32   -3.7651E-39   -4.7268E-36
     441.60001   -2.4877E-32   -3.8545E-39   -4.6803E-36
     441.70001   -2.5178E-32   -3.9485E-39   -4.6346E-36
     441.80001   -2.5472E-32   -4.0472E-39   -4.5896E-36
     441.90001   -2.5759E-32   -4.1508E-39   -4.5455E-36
     442.00001   -2.6040E-32   -4.2597E-39   -4.5024E-36
     442.10001   -2.6317E-32   -4.3741E-39   -4.4604E-36
     442.20001   -2.6589E-32   -4.4942E-39   -4.4196E-36
     442.30001   -2.6858E-32   -4.6205E-39   -4.3801E-36
     442.40001   -2.7125E-32   -4.7534E-39   -4.3420E-36
     442.50001   -2.7391E-32   -4.8933E-39   -4.3056E-36
     442.60001   -2.7658E-32   -5.0409E-39   -4.2709E-36
     442.70001   -2.7926E-32   -5.1968E-39   -4.2382E-36
     442.80001   -2.8199E-32   -5.3617E-39   -4.2075E-36
     442.90001   -2.8478E-32   -5.5367E-39   -4.1792E-36
     443.00001   -2.8765E-32   -5.7229E-39   -4.1535E-36
     443.10001   -2.9064E-32   -5.9216E-39   -4.1306E-36
     443.20001   -2.9377E-32   -6.1346E-39   -4.1111E-36
     443.30001   -2.9710E-32   -6.3641E-39   -4.0953E-36
     443.40001   -3.0067E-32   -6.6127E-39   -4.0838E-36
     443.50001   -3.0456E-32   -6.8842E-39   -4.0775E-36
     443.60001   -3.0697E-32   -7.2107E-39   -4.0956E-36
     443.70001   -3.0930E-32   -7.5818E-39   -4.1266E-36
     443.80001   -3.1229E-32   -7.9985E-39   -4.1666E-36
     443.90001   -3.1801E-32   -8.4421E-39   -4.2002E-36
     444.00001   -3.2557E-32   -8.9511E-39   -4.2443E-36
     444.10001   -3.3489E-32   -9.5617E-39   -4.3105E-36
     444.20001   -3.4626E-32   -1.0294E-38   -4.4019E-36
     444.30001   -3.5718E-32   -1.1023E-38   -4.4859E-36
     444.40001   -3.5599E-32   -1.1146E-38   -4.4185E-36
     444.50001   -3.4227E-32   -1.0618E-38   -4.1996E-36
     444.60001   -3.2809E-32   -1.0053E-38   -3.9807E-36
     444.70001   -3.1620E-32   -9.5979E-39   -3.7948E-36
     444.80001   -3.0628E-32   -9.2381E-39   -3.6368E-36
     444.90001   -2.9781E-32   -8.9487E-39   -3.4997E-36
     445.00001   -2.9040E-32   -8.7111E-39   -3.3783E-36
     445.10001   -2.8380E-32   -8.5128E-39   -3.2692E-36
     445.20001   -2.7783E-32   -8.3450E-39   -3.1700E-36
     445.30001   -2.7236E-32   -8.2014E-39   -3.0789E-36
     445.40001   -2.6730E-32   -8.0776E-39   -2.9946E-36
     445.50001   -2.6258E-32   -7.9702E-39   -2.9161E-36
     445.60001   -2.5816E-32   -7.8765E-39   -2.8426E-36
     445.70001   -2.5397E-32   -7.7946E-39   -2.7735E-36
     445.80001   -2.5001E-32   -7.7228E-39   -2.7084E-36
     445.90001   -2.4623E-32   -7.6597E-39   -2.6468E-36
     446.00001   -2.4261E-32   -7.6044E-39   -2.5884E-36
     446.10001   -2.3914E-32   -7.5559E-39   -2.5329E-36
     446.20001   -2.3580E-32   -7.5135E-39   -2.4800E-36
     446.30001   -2.3214E-32   -7.4847E-39   -2.4328E-36
     446.40001   -2.2817E-32   -7.4695E-39   -2.3912E-36
     446.50001   -2.2435E-32   -7.4585E-39   -2.3512E-36
     446.60001   -2.2068E-32   -7.4512E-39   -2.3127E-36
     446.70001   -2.1715E-32   -7.4472E-39   -2.2757E-36
     446.80001   -2.1375E-32   -7.4464E-39   -2.2401E-36
     446.90001   -2.1046E-32   -7.4483E-39   -2.2056E-36
     447.00001   -2.0772E-32   -7.4416E-39   -2.1769E-36
     447.10001   -2.0570E-32   -7.3841E-39   -2.1558E-36
     447.20001   -2.0434E-32   -7.2744E-39   -2.1415E-36
     447.30001   -2.0359E-32   -7.1140E-39   -2.1336E-36
     447.40001   -2.0344E-32   -6.9051E-39   -2.1321E-36
     447.50001   -2.0352E-32   -6.6827E-39   -2.1329E-36
     447.60001   -2.0367E-32   -6.4693E-39   -2.1344E-36
     447.70001   -2.0388E-32   -6.2640E-39   -2.1366E-36
     447.80001   -2.0414E-32   -6.0664E-39   -2.1394E-36
     447.90001   -2.0446E-32   -5.8758E-39   -2.1428E-36
     448.00001   -2.0483E-32   -5.6919E-39   -2.1466E-36
     448.10001   -2.0548E-32   -5.5113E-39   -2.1494E-36
     448.20001   -2.0641E-32   -5.3339E-39   -2.1509E-36
     448.30001   -2.0736E-32   -5.1625E-39   -2.1529E-36
     448.40001   -2.0835E-32   -4.9967E-39   -2.1554E-36
     448.50001   -2.0936E-32   -4.8364E-39   -2.1584E-36
     448.60001   -2.1040E-32   -4.6812E-39   -2.1618E-36
     448.70001   -2.1147E-32   -4.5308E-39   -2.1656E-36
     448.80001   -2.1255E-32   -4.3851E-39   -2.1698E-36
     448.90001   -2.1366E-32   -4.2439E-39   -2.1744E-36
     449.00001   -2.1478E-32   -4.1069E-39   -2.1794E-36
     449.10001   -2.1593E-32   -3.9741E-39   -2.1847E-36
     449.20001   -2.1709E-32   -3.8452E-39   -2.1904E-36
     449.30001   -2.1827E-32   -3.7200E-39   -2.1964E-36
     449.40001   -2.1947E-32   -3.5986E-39   -2.2027E-36
     449.50001   -2.2068E-32   -3.4806E-39   -2.2093E-36
     449.60001   -2.2190E-32   -3.3661E-39   -2.2162E-36
     449.70001   -2.2314E-32   -3.2548E-39   -2.2234E-36
     449.80001   -2.2439E-32   -3.1468E-39   -2.2308E-36
     449.90001   -2.2564E-32   -3.0418E-39   -2.2385E-36
     450.00001   -2.2691E-32   -2.9398E-39   -2.2465E-36
     450.10001   -2.2818E-32   -2.8408E-39   -2.2546E-36
     450.20001   -2.2946E-32   -2.7446E-39   -2.2629E-36
     450.30001   -2.3075E-32   -2.6511E-39   -2.2715E-36
     450.40001   -2.3203E-32   -2.5603E-39   -2.2802E-36
     450.50001   -2.3327E-32   -2.4723E-39   -2.2893E-36
     450.60001   -2.3433E-32   -2.3872E-39   -2.2997E-36
     450.70001   -2.3540E-32   -2.3045E-39   -2.3102E-36
     450.80001   -2.3652E-32   -2.2243E-39   -2.3205E-36
     450.90001   -2.3779E-32   -2.1461E-39   -2.3300E-36
     451.00001   -2.3905E-32   -2.0703E-39   -2.3395E-36
     451.10001   -2.4031E-32   -1.9968E-39   -2.3491E-36
     451.20001   -2.4155E-32   -1.9255E-39   -2.3586E-36
     451.30001   -2.4277E-32   -1.8563E-39   -2.3682E-36
     451.40001   -2.4399E-32   -1.7894E-39   -2.3778E-36
     451.50001   -2.4518E-32   -1.7245E-39   -2.3872E-36
     451.60001   -2.4635E-32   -1.6617E-39   -2.3967E-36
     451.70001   -2.4749E-32   -1.6010E-39   -2.4059E-36
     451.80001   -2.4861E-32   -1.5423E-39   -2.4151E-36
     451.90001   -2.4970E-32   -1.4855E-39   -2.4241E-36
     452.00001   -2.5076E-32   -1.4306E-39   -2.4328E-36
     452.10001   -2.5178E-32   -1.3777E-39   -2.4414E-36
     452.20001   -2.5276E-32   -1.3266E-39   -2.4496E-36
     452.30001   -2.5370E-32   -1.2774E-39   -2.4576E-36
     452.40001   -2.5459E-32   -1.2299E-39   -2.4652E-36
     452.50001   -2.5543E-32   -1.1843E-39   -2.4725E-36
     452.60001   -2.5622E-32   -1.1404E-39   -2.4793E-36
     452.70001   -2.5695E-32   -1.0982E-39   -2.4857E-36
     452.80001   -2.5763E-32   -1.0577E-39   -2.4916E-36
     452.90001   -2.5824E-32   -1.0189E-39   -2.4970E-36
     453.00001   -2.5878E-32   -9.8166E-40   -2.5018E-36
     453.10001   -2.5926E-32   -9.4606E-40   -2.5060E-36
     453.20001   -2.5966E-32   -9.1203E-40   -2.5096E-36
     453.30001   -2.5997E-32   -8.7953E-40   -2.5126E-36
     453.40001   -2.6021E-32   -8.4858E-40   -2.5148E-36
     453.50001   -2.6037E-32   -8.1915E-40   -2.5164E-36
     453.60001   -2.6045E-32   -7.9120E-40   -2.5172E-36
     453.70001   -2.6045E-32   -7.6472E-40   -2.5172E-36
     453.80001   -2.6037E-32   -7.3966E-40   -2.5164E-36
     453.90001   -2.6059E-32   -7.1789E-40   -2.5185E-36
     454.00001   -2.6152E-32   -7.1491E-40   -2.5275E-36
     454.10001   -2.6098E-32   -7.3023E-40   -2.5223E-36
     454.20001   -2.5732E-32   -7.5937E-40   -2.4870E-36
     454.30001   -2.5261E-32   -8.0835E-40   -2.4415E-36
     454.40001   -2.4847E-32   -8.7967E-40   -2.4014E-36
     454.50001   -2.4493E-32   -9.5791E-40   -2.3672E-36
     454.60001   -2.4147E-32   -1.0394E-39   -2.3338E-36
     454.70001   -2.3810E-32   -1.1242E-39   -2.3012E-36
     454.80001   -2.3482E-32   -1.2123E-39   -2.2695E-36
     454.90001   -2.3163E-32   -1.3037E-39   -2.2386E-36
     455.00001   -2.2852E-32   -1.3984E-39   -2.2086E-36
