           # s        inv_Ta        inv_Tb        inv_Tz
         # (m)         (1/s)         (1/s)         (1/s)
 # delta_s =   0.10000000149011612     
     427.10001   -4.0193E-30   -2.2376E-35   -2.5029E-32
     427.20001   -4.0201E-30   -2.2377E-35   -2.5030E-32
     427.30001   -4.0209E-30   -2.2377E-35   -2.5030E-32
     427.40001   -4.0217E-30   -2.2377E-35   -2.5031E-32
     427.50001   -4.0224E-30   -2.2377E-35   -2.5032E-32
     427.60001   -4.0231E-30   -2.2377E-35   -2.5032E-32
     427.70001   -4.0238E-30   -2.2378E-35   -2.5033E-32
     427.80001   -4.0244E-30   -2.2378E-35   -2.5033E-32
     427.90001   -4.0251E-30   -2.2378E-35   -2.5034E-32
     428.00001   -4.0257E-30   -2.2378E-35   -2.5035E-32
     428.10001   -4.0264E-30   -2.2379E-35   -2.5035E-32
     428.20001   -4.0270E-30   -2.2379E-35   -2.5036E-32
     428.30001   -4.0276E-30   -2.2379E-35   -2.5036E-32
     428.40001   -4.0281E-30   -2.2380E-35   -2.5037E-32
     428.50001   -4.0287E-30   -2.2380E-35   -2.5038E-32
     428.60001   -4.0293E-30   -2.2380E-35   -2.5038E-32
     428.70001   -4.0298E-30   -2.2381E-35   -2.5039E-32
     428.80001   -4.0304E-30   -2.2381E-35   -2.5039E-32
     428.90001   -4.0309E-30   -2.2381E-35   -2.5040E-32
     429.00001   -4.0314E-30   -2.2382E-35   -2.5040E-32
     429.10001   -4.0319E-30   -2.2382E-35   -2.5041E-32
     429.20001   -4.0324E-30   -2.2383E-35   -2.5041E-32
     429.30001   -4.0330E-30   -2.2383E-35   -2.5042E-32
     429.40001   -4.0335E-30   -2.2384E-35   -2.5043E-32
     429.50001   -4.0340E-30   -2.2384E-35   -2.5043E-32
     429.60001   -4.0344E-30   -2.2385E-35   -2.5044E-32
     429.70001   -4.0349E-30   -2.2385E-35   -2.5044E-32
     429.80001   -4.0354E-30   -2.2386E-35   -2.5045E-32
     429.90001   -4.0359E-30   -2.2387E-35   -2.5045E-32
     430.00001   -4.0364E-30   -2.2387E-35   -2.5046E-32
     430.10001   -4.0368E-30   -2.2388E-35   -2.5046E-32
     430.20001   -4.0373E-30   -2.2389E-35   -2.5047E-32
     430.30001   -4.0378E-30   -2.2390E-35   -2.5047E-32
     430.40001   -4.0383E-30   -2.2390E-35   -2.5048E-32
     430.50001   -4.0387E-30   -2.2391E-35   -2.5048E-32
     430.60001   -4.0392E-30   -2.2392E-35   -2.5049E-32
     430.70001   -4.0397E-30   -2.2393E-35   -2.5049E-32
     430.80001   -4.0401E-30   -2.2394E-35   -2.5050E-32
     430.90001   -4.0406E-30   -2.2395E-35   -2.5050E-32
     431.00001   -4.0411E-30   -2.2396E-35   -2.5051E-32
     431.10001   -4.0415E-30   -2.2397E-35   -2.5051E-32
     431.20001   -4.0420E-30   -2.2398E-35   -2.5051E-32
     431.30001   -4.0425E-30   -2.2399E-35   -2.5052E-32
     431.40001   -4.0430E-30   -2.2400E-35   -2.5052E-32
     431.50001   -4.0434E-30   -2.2401E-35   -2.5053E-32
     431.60001   -4.0439E-30   -2.2402E-35   -2.5053E-32
     431.70001   -4.0444E-30   -2.2403E-35   -2.5054E-32
     431.80001   -4.0449E-30   -2.2404E-35   -2.5054E-32
     431.90001   -4.0454E-30   -2.2406E-35   -2.5054E-32
     432.00001   -4.0458E-30   -2.2407E-35   -2.5055E-32
     432.10001   -4.0463E-30   -2.2408E-35   -2.5055E-32
     432.20001   -4.0468E-30   -2.2410E-35   -2.5056E-32
     432.30001   -4.0473E-30   -2.2411E-35   -2.5056E-32
     432.40001   -4.0478E-30   -2.2412E-35   -2.5056E-32
     432.50001   -4.0483E-30   -2.2414E-35   -2.5057E-32
     432.60001   -4.0488E-30   -2.2415E-35   -2.5057E-32
     432.70001   -4.0493E-30   -2.2417E-35   -2.5057E-32
     432.80001   -4.0498E-30   -2.2418E-35   -2.5058E-32
     432.90001   -4.0503E-30   -2.2420E-35   -2.5058E-32
     433.00001   -4.0507E-30   -2.2422E-35   -2.5059E-32
     433.10001   -4.0512E-30   -2.2423E-35   -2.5059E-32
     433.20001   -4.0517E-30   -2.2425E-35   -2.5059E-32
     433.30001   -4.0522E-30   -2.2427E-35   -2.5060E-32
     433.40001   -4.0527E-30   -2.2429E-35   -2.5060E-32
     433.50001   -4.0532E-30   -2.2430E-35   -2.5060E-32
     433.60001   -4.0536E-30   -2.2432E-35   -2.5061E-32
     433.70001   -4.0541E-30   -2.2434E-35   -2.5061E-32
     433.80001   -4.0546E-30   -2.2435E-35   -2.5062E-32
     433.90001   -4.0551E-30   -2.2437E-35   -2.5062E-32
     434.00001   -4.0556E-30   -2.2438E-35   -2.5062E-32
     434.10001   -4.0561E-30   -2.2440E-35   -2.5063E-32
     434.20001   -4.0567E-30   -2.2441E-35   -2.5063E-32
     434.30001   -4.0572E-30   -2.2443E-35   -2.5063E-32
     434.40001   -4.0577E-30   -2.2444E-35   -2.5064E-32
     434.50001   -4.0583E-30   -2.2445E-35   -2.5064E-32
     434.60001   -4.0588E-30   -2.2447E-35   -2.5065E-32
     434.70001   -4.0594E-30   -2.2448E-35   -2.5065E-32
     434.80001   -4.0600E-30   -2.2449E-35   -2.5065E-32
     434.90001   -4.0606E-30   -2.2451E-35   -2.5066E-32
     435.00001   -4.0612E-30   -2.2452E-35   -2.5066E-32
     435.10001   -4.0619E-30   -2.2453E-35   -2.5067E-32
     435.20001   -4.0625E-30   -2.2454E-35   -2.5067E-32
     435.30001   -4.0632E-30   -2.2455E-35   -2.5067E-32
     435.40001   -4.0639E-30   -2.2456E-35   -2.5068E-32
     435.50001   -4.0646E-30   -2.2457E-35   -2.5068E-32
     435.60001   -4.0653E-30   -2.2458E-35   -2.5068E-32
     435.70001   -4.0661E-30   -2.2459E-35   -2.5069E-32
     435.80001   -4.0669E-30   -2.2460E-35   -2.5069E-32
     435.90001   -4.0676E-30   -2.2461E-35   -2.5070E-32
     436.00001   -4.0685E-30   -2.2462E-35   -2.5070E-32
     436.10001   -4.0693E-30   -2.2463E-35   -2.5070E-32
     436.20001   -4.0701E-30   -2.2464E-35   -2.5071E-32
     436.30001   -4.0710E-30   -2.2465E-35   -2.5071E-32
     436.40001   -4.0719E-30   -2.2466E-35   -2.5072E-32
     436.50001   -4.0729E-30   -2.2466E-35   -2.5072E-32
     436.60001   -4.0738E-30   -2.2467E-35   -2.5072E-32
     436.70001   -4.0748E-30   -2.2468E-35   -2.5073E-32
     436.80001   -4.0757E-30   -2.2469E-35   -2.5073E-32
     436.90001   -4.0767E-30   -2.2469E-35   -2.5074E-32
     437.00001   -4.0778E-30   -2.2470E-35   -2.5074E-32
     437.10001   -4.0788E-30   -2.2471E-35   -2.5074E-32
     437.20001   -4.0799E-30   -2.2472E-35   -2.5075E-32
     437.30001   -4.0810E-30   -2.2472E-35   -2.5075E-32
     437.40001   -4.0821E-30   -2.2473E-35   -2.5076E-32
     437.50001   -4.0833E-30   -2.2473E-35   -2.5076E-32
     437.60001   -4.0845E-30   -2.2474E-35   -2.5076E-32
     437.70001   -4.0858E-30   -2.2475E-35   -2.5077E-32
     437.80001   -4.0871E-30   -2.2475E-35   -2.5077E-32
     437.90001   -4.0884E-30   -2.2476E-35   -2.5078E-32
     438.00001   -4.0898E-30   -2.2476E-35   -2.5078E-32
     438.10001   -4.0912E-30   -2.2477E-35   -2.5078E-32
     438.20001   -4.0926E-30   -2.2477E-35   -2.5079E-32
     438.30001   -4.0941E-30   -2.2478E-35   -2.5079E-32
     438.40001   -4.0957E-30   -2.2478E-35   -2.5080E-32
     438.50001   -4.0973E-30   -2.2479E-35   -2.5080E-32
     438.60001   -4.0989E-30   -2.2479E-35   -2.5080E-32
     438.70001   -4.1006E-30   -2.2479E-35   -2.5081E-32
     438.80001   -4.1024E-30   -2.2480E-35   -2.5081E-32
     438.90001   -4.1042E-30   -2.2480E-35   -2.5082E-32
     439.00001   -4.1060E-30   -2.2481E-35   -2.5082E-32
     439.10001   -4.1079E-30   -2.2481E-35   -2.5083E-32
     439.20001   -4.1099E-30   -2.2481E-35   -2.5083E-32
     439.30001   -4.1120E-30   -2.2482E-35   -2.5083E-32
     439.40001   -4.1140E-30   -2.2482E-35   -2.5084E-32
     439.50001   -4.1161E-30   -2.2482E-35   -2.5084E-32
     439.60001   -4.1182E-30   -2.2483E-35   -2.5085E-32
     439.70001   -4.1204E-30   -2.2483E-35   -2.5085E-32
     439.80001   -4.1226E-30   -2.2483E-35   -2.5086E-32
     439.90001   -4.1248E-30   -2.2484E-35   -2.5086E-32
     440.00001   -4.1271E-30   -2.2484E-35   -2.5087E-32
     440.10001   -4.1294E-30   -2.2484E-35   -2.5087E-32
     440.20001   -4.1317E-30   -2.2485E-35   -2.5088E-32
     440.30001   -4.1340E-30   -2.2485E-35   -2.5088E-32
     440.40001   -4.1363E-30   -2.2485E-35   -2.5089E-32
     440.50001   -4.1386E-30   -2.2486E-35   -2.5089E-32
     440.60001   -4.1409E-30   -2.2486E-35   -2.5090E-32
     440.70001   -4.1433E-30   -2.2486E-35   -2.5090E-32
     440.80001   -4.1456E-30   -2.2486E-35   -2.5091E-32
     440.90001   -4.1479E-30   -2.2487E-35   -2.5091E-32
     441.00001   -4.1502E-30   -2.2487E-35   -2.5092E-32
     441.10001   -4.1525E-30   -2.2487E-35   -2.5092E-32
     441.20001   -4.1549E-30   -2.2488E-35   -2.5092E-32
     441.30001   -4.1573E-30   -2.2488E-35   -2.5093E-32
     441.40001   -4.1597E-30   -2.2489E-35   -2.5093E-32
     441.50001   -4.1622E-30   -2.2489E-35   -2.5094E-32
     441.60001   -4.1647E-30   -2.2489E-35   -2.5094E-32
     441.70001   -4.1672E-30   -2.2490E-35   -2.5095E-32
     441.80001   -4.1697E-30   -2.2490E-35   -2.5095E-32
     441.90001   -4.1723E-30   -2.2491E-35   -2.5096E-32
     442.00001   -4.1749E-30   -2.2491E-35   -2.5096E-32
     442.10001   -4.1775E-30   -2.2491E-35   -2.5097E-32
     442.20001   -4.1802E-30   -2.2492E-35   -2.5097E-32
     442.30001   -4.1829E-30   -2.2492E-35   -2.5098E-32
     442.40001   -4.1856E-30   -2.2493E-35   -2.5098E-32
     442.50001   -4.1883E-30   -2.2493E-35   -2.5098E-32
     442.60001   -4.1911E-30   -2.2494E-35   -2.5099E-32
     442.70001   -4.1939E-30   -2.2494E-35   -2.5099E-32
     442.80001   -4.1967E-30   -2.2495E-35   -2.5100E-32
     442.90001   -4.1996E-30   -2.2495E-35   -2.5100E-32
     443.00001   -4.2024E-30   -2.2496E-35   -2.5101E-32
     443.10001   -4.2054E-30   -2.2497E-35   -2.5101E-32
     443.20001   -4.2083E-30   -2.2497E-35   -2.5101E-32
     443.30001   -4.2113E-30   -2.2498E-35   -2.5102E-32
     443.40001   -4.2143E-30   -2.2498E-35   -2.5102E-32
     443.50001   -4.2173E-30   -2.2499E-35   -2.5103E-32
     443.60001   -4.2204E-30   -2.2500E-35   -2.5103E-32
     443.70001   -4.2235E-30   -2.2501E-35   -2.5103E-32
     443.80001   -4.2266E-30   -2.2501E-35   -2.5104E-32
     443.90001   -4.2298E-30   -2.2502E-35   -2.5104E-32
     444.00001   -4.2330E-30   -2.2503E-35   -2.5105E-32
     444.10001   -4.2364E-30   -2.2504E-35   -2.5105E-32
     444.20001   -4.2398E-30   -2.2505E-35   -2.5106E-32
     444.30001   -4.2434E-30   -2.2506E-35   -2.5106E-32
     444.40001   -4.2470E-30   -2.2507E-35   -2.5106E-32
     444.50001   -4.2504E-30   -2.2508E-35   -2.5107E-32
     444.60001   -4.2537E-30   -2.2509E-35   -2.5107E-32
     444.70001   -4.2568E-30   -2.2510E-35   -2.5108E-32
     444.80001   -4.2599E-30   -2.2511E-35   -2.5108E-32
     444.90001   -4.2629E-30   -2.2512E-35   -2.5108E-32
     445.00001   -4.2658E-30   -2.2513E-35   -2.5109E-32
     445.10001   -4.2686E-30   -2.2514E-35   -2.5109E-32
     445.20001   -4.2714E-30   -2.2515E-35   -2.5109E-32
     445.30001   -4.2741E-30   -2.2516E-35   -2.5110E-32
     445.40001   -4.2768E-30   -2.2516E-35   -2.5110E-32
     445.50001   -4.2794E-30   -2.2517E-35   -2.5110E-32
     445.60001   -4.2820E-30   -2.2518E-35   -2.5110E-32
     445.70001   -4.2845E-30   -2.2519E-35   -2.5111E-32
     445.80001   -4.2870E-30   -2.2520E-35   -2.5111E-32
     445.90001   -4.2895E-30   -2.2520E-35   -2.5111E-32
     446.00001   -4.2919E-30   -2.2521E-35   -2.5112E-32
     446.10001   -4.2943E-30   -2.2522E-35   -2.5112E-32
     446.20001   -4.2967E-30   -2.2523E-35   -2.5112E-32
     446.30001   -4.2990E-30   -2.2523E-35   -2.5112E-32
     446.40001   -4.3013E-30   -2.2524E-35   -2.5113E-32
     446.50001   -4.3035E-30   -2.2525E-35   -2.5113E-32
     446.60001   -4.3057E-30   -2.2526E-35   -2.5113E-32
     446.70001   -4.3079E-30   -2.2526E-35   -2.5113E-32
     446.80001   -4.3100E-30   -2.2527E-35   -2.5113E-32
     446.90001   -4.3122E-30   -2.2528E-35   -2.5114E-32
     447.00001   -4.3142E-30   -2.2529E-35   -2.5114E-32
     447.10001   -4.3163E-30   -2.2529E-35   -2.5114E-32
     447.20001   -4.3183E-30   -2.2530E-35   -2.5114E-32
     447.30001   -4.3204E-30   -2.2531E-35   -2.5115E-32
     447.40001   -4.3224E-30   -2.2531E-35   -2.5115E-32
     447.50001   -4.3244E-30   -2.2532E-35   -2.5115E-32
     447.60001   -4.3265E-30   -2.2533E-35   -2.5115E-32
     447.70001   -4.3285E-30   -2.2533E-35   -2.5115E-32
     447.80001   -4.3306E-30   -2.2534E-35   -2.5116E-32
     447.90001   -4.3326E-30   -2.2535E-35   -2.5116E-32
     448.00001   -4.3346E-30   -2.2535E-35   -2.5116E-32
     448.10001   -4.3367E-30   -2.2536E-35   -2.5116E-32
     448.20001   -4.3388E-30   -2.2536E-35   -2.5116E-32
     448.30001   -4.3408E-30   -2.2537E-35   -2.5117E-32
     448.40001   -4.3429E-30   -2.2537E-35   -2.5117E-32
     448.50001   -4.3450E-30   -2.2538E-35   -2.5117E-32
     448.60001   -4.3471E-30   -2.2538E-35   -2.5117E-32
     448.70001   -4.3492E-30   -2.2539E-35   -2.5118E-32
     448.80001   -4.3514E-30   -2.2539E-35   -2.5118E-32
     448.90001   -4.3535E-30   -2.2539E-35   -2.5118E-32
     449.00001   -4.3556E-30   -2.2540E-35   -2.5118E-32
     449.10001   -4.3578E-30   -2.2540E-35   -2.5118E-32
     449.20001   -4.3600E-30   -2.2541E-35   -2.5119E-32
     449.30001   -4.3622E-30   -2.2541E-35   -2.5119E-32
     449.40001   -4.3644E-30   -2.2541E-35   -2.5119E-32
     449.50001   -4.3666E-30   -2.2542E-35   -2.5119E-32
     449.60001   -4.3688E-30   -2.2542E-35   -2.5120E-32
     449.70001   -4.3710E-30   -2.2542E-35   -2.5120E-32
     449.80001   -4.3733E-30   -2.2543E-35   -2.5120E-32
     449.90001   -4.3755E-30   -2.2543E-35   -2.5120E-32
     450.00001   -4.3778E-30   -2.2543E-35   -2.5120E-32
     450.10001   -4.3801E-30   -2.2544E-35   -2.5121E-32
     450.20001   -4.3824E-30   -2.2544E-35   -2.5121E-32
     450.30001   -4.3847E-30   -2.2544E-35   -2.5121E-32
     450.40001   -4.3870E-30   -2.2544E-35   -2.5121E-32
     450.50001   -4.3893E-30   -2.2545E-35   -2.5122E-32
     450.60001   -4.3917E-30   -2.2545E-35   -2.5122E-32
     450.70001   -4.3940E-30   -2.2545E-35   -2.5122E-32
     450.80001   -4.3964E-30   -2.2545E-35   -2.5122E-32
     450.90001   -4.3988E-30   -2.2546E-35   -2.5122E-32
     451.00001   -4.4011E-30   -2.2546E-35   -2.5123E-32
     451.10001   -4.4035E-30   -2.2546E-35   -2.5123E-32
     451.20001   -4.4060E-30   -2.2546E-35   -2.5123E-32
     451.30001   -4.4084E-30   -2.2546E-35   -2.5123E-32
     451.40001   -4.4108E-30   -2.2547E-35   -2.5124E-32
     451.50001   -4.4133E-30   -2.2547E-35   -2.5124E-32
     451.60001   -4.4157E-30   -2.2547E-35   -2.5124E-32
     451.70001   -4.4182E-30   -2.2547E-35   -2.5124E-32
     451.80001   -4.4207E-30   -2.2547E-35   -2.5125E-32
     451.90001   -4.4232E-30   -2.2547E-35   -2.5125E-32
     452.00001   -4.4257E-30   -2.2547E-35   -2.5125E-32
     452.10001   -4.4282E-30   -2.2548E-35   -2.5125E-32
     452.20001   -4.4308E-30   -2.2548E-35   -2.5126E-32
     452.30001   -4.4333E-30   -2.2548E-35   -2.5126E-32
     452.40001   -4.4358E-30   -2.2548E-35   -2.5126E-32
     452.50001   -4.4384E-30   -2.2548E-35   -2.5126E-32
     452.60001   -4.4410E-30   -2.2548E-35   -2.5127E-32
     452.70001   -4.4435E-30   -2.2548E-35   -2.5127E-32
     452.80001   -4.4461E-30   -2.2548E-35   -2.5127E-32
     452.90001   -4.4487E-30   -2.2549E-35   -2.5127E-32
     453.00001   -4.4513E-30   -2.2549E-35   -2.5128E-32
     453.10001   -4.4539E-30   -2.2549E-35   -2.5128E-32
     453.20001   -4.4565E-30   -2.2549E-35   -2.5128E-32
     453.30001   -4.4591E-30   -2.2549E-35   -2.5128E-32
     453.40001   -4.4617E-30   -2.2549E-35   -2.5129E-32
     453.50001   -4.4643E-30   -2.2549E-35   -2.5129E-32
     453.60001   -4.4669E-30   -2.2549E-35   -2.5129E-32
     453.70001   -4.4695E-30   -2.2549E-35   -2.5129E-32
     453.80001   -4.4721E-30   -2.2549E-35   -2.5130E-32
     453.90001   -4.4747E-30   -2.2549E-35   -2.5130E-32
     454.00001   -4.4773E-30   -2.2549E-35   -2.5130E-32
     454.10001   -4.4799E-30   -2.2550E-35   -2.5130E-32
     454.20001   -4.4825E-30   -2.2550E-35   -2.5131E-32
     454.30001   -4.4850E-30   -2.2550E-35   -2.5131E-32
     454.40001   -4.4875E-30   -2.2550E-35   -2.5131E-32
     454.50001   -4.4899E-30   -2.2550E-35   -2.5131E-32
     454.60001   -4.4924E-30   -2.2550E-35   -2.5132E-32
     454.70001   -4.4947E-30   -2.2550E-35   -2.5132E-32
     454.80001   -4.4971E-30   -2.2550E-35   -2.5132E-32
     454.90001   -4.4994E-30   -2.2550E-35   -2.5132E-32
     455.00001   -4.5017E-30   -2.2550E-35   -2.5132E-32
     455.10001   -4.5039E-30   -2.2551E-35   -2.5133E-32
     455.20001   -4.5062E-30   -2.2551E-35   -2.5133E-32
     455.30001   -4.5084E-30   -2.2551E-35   -2.5133E-32
     455.40001   -4.5105E-30   -2.2551E-35   -2.5133E-32
     455.50001   -4.5127E-30   -2.2551E-35   -2.5133E-32
     455.60001   -4.5148E-30   -2.2552E-35   -2.5134E-32
     455.70001   -4.5168E-30   -2.2552E-35   -2.5134E-32
     455.80001   -4.5189E-30   -2.2552E-35   -2.5134E-32
     455.90001   -4.5209E-30   -2.2552E-35   -2.5134E-32
     456.00001   -4.5229E-30   -2.2552E-35   -2.5135E-32
     456.10001   -4.5249E-30   -2.2553E-35   -2.5135E-32
     456.20001   -4.5269E-30   -2.2553E-35   -2.5135E-32
     456.30001   -4.5288E-30   -2.2553E-35   -2.5135E-32
     456.40001   -4.5307E-30   -2.2554E-35   -2.5135E-32
     456.50001   -4.5326E-30   -2.2554E-35   -2.5135E-32
     456.60001   -4.5345E-30   -2.2554E-35   -2.5136E-32
     456.70001   -4.5363E-30   -2.2555E-35   -2.5136E-32
     456.80001   -4.5382E-30   -2.2555E-35   -2.5136E-32
     456.90001   -4.5400E-30   -2.2555E-35   -2.5136E-32
     457.00001   -4.5418E-30   -2.2556E-35   -2.5136E-32
     457.10001   -4.5435E-30   -2.2556E-35   -2.5137E-32
     457.20001   -4.5453E-30   -2.2557E-35   -2.5137E-32
     457.30001   -4.5471E-30   -2.2557E-35   -2.5137E-32
     457.40001   -4.5488E-30   -2.2558E-35   -2.5137E-32
     457.50001   -4.5505E-30   -2.2558E-35   -2.5137E-32
     457.60001   -4.5522E-30   -2.2559E-35   -2.5137E-32
     457.70001   -4.5539E-30   -2.2559E-35   -2.5138E-32
     457.80001   -4.5556E-30   -2.2560E-35   -2.5138E-32
     457.90001   -4.5572E-30   -2.2560E-35   -2.5138E-32
     458.00001   -4.5589E-30   -2.2561E-35   -2.5138E-32
     458.10001   -4.5605E-30   -2.2561E-35   -2.5138E-32
     458.20001   -4.5621E-30   -2.2562E-35   -2.5138E-32
     458.30001   -4.5637E-30   -2.2563E-35   -2.5139E-32
     458.40001   -4.5653E-30   -2.2564E-35   -2.5139E-32
     458.50001   -4.5669E-30   -2.2564E-35   -2.5139E-32
     458.60001   -4.5685E-30   -2.2565E-35   -2.5139E-32
     458.70001   -4.5700E-30   -2.2566E-35   -2.5139E-32
     458.80001   -4.5716E-30   -2.2567E-35   -2.5139E-32
     458.90001   -4.5731E-30   -2.2567E-35   -2.5140E-32
     459.00001   -4.5747E-30   -2.2568E-35   -2.5140E-32
     459.10001   -4.5762E-30   -2.2569E-35   -2.5140E-32
     459.20001   -4.5777E-30   -2.2570E-35   -2.5140E-32
     459.30001   -4.5792E-30   -2.2571E-35   -2.5140E-32
     459.40001   -4.5807E-30   -2.2572E-35   -2.5140E-32
     459.50001   -4.5822E-30   -2.2573E-35   -2.5141E-32
     459.60001   -4.5837E-30   -2.2574E-35   -2.5141E-32
     459.70001   -4.5852E-30   -2.2575E-35   -2.5141E-32
     459.80001   -4.5867E-30   -2.2576E-35   -2.5141E-32
     459.90001   -4.5882E-30   -2.2578E-35   -2.5141E-32
     460.00001   -4.5897E-30   -2.2579E-35   -2.5141E-32
     460.10001   -4.5911E-30   -2.2580E-35   -2.5141E-32
     460.20001   -4.5926E-30   -2.2582E-35   -2.5142E-32
     460.30001   -4.5941E-30   -2.2583E-35   -2.5142E-32
     460.40001   -4.5956E-30   -2.2585E-35   -2.5142E-32
     460.50001   -4.5971E-30   -2.2586E-35   -2.5142E-32
     460.60001   -4.5986E-30   -2.2588E-35   -2.5142E-32
     460.70001   -4.6001E-30   -2.2589E-35   -2.5142E-32
     460.80001   -4.6016E-30   -2.2591E-35   -2.5143E-32
     460.90001   -4.6032E-30   -2.2593E-35   -2.5143E-32
     461.00001   -4.6048E-30   -2.2595E-35   -2.5143E-32
     461.10001   -4.6064E-30   -2.2597E-35   -2.5143E-32
     461.20001   -4.6082E-30   -2.2599E-35   -2.5143E-32
     461.30001   -4.6101E-30   -2.2602E-35   -2.5144E-32
     461.40001   -4.6120E-30   -2.2605E-35   -2.5144E-32
     461.50001   -4.6139E-30   -2.2607E-35   -2.5144E-32
     461.60001   -4.6156E-30   -2.2609E-35   -2.5144E-32
     461.70001   -4.6173E-30   -2.2611E-35   -2.5144E-32
     461.80001   -4.6189E-30   -2.2613E-35   -2.5144E-32
     461.90001   -4.6206E-30   -2.2614E-35   -2.5145E-32
     462.00001   -4.6222E-30   -2.2616E-35   -2.5145E-32
     462.10001   -4.6237E-30   -2.2618E-35   -2.5145E-32
     462.20001   -4.6253E-30   -2.2619E-35   -2.5145E-32
     462.30001   -4.6269E-30   -2.2620E-35   -2.5145E-32
     462.40001   -4.6284E-30   -2.2622E-35   -2.5146E-32
     462.50001   -4.6299E-30   -2.2623E-35   -2.5146E-32
     462.60001   -4.6314E-30   -2.2624E-35   -2.5146E-32
     462.70001   -4.6329E-30   -2.2626E-35   -2.5146E-32
     462.80001   -4.6344E-30   -2.2627E-35   -2.5146E-32
     462.90001   -4.6359E-30   -2.2628E-35   -2.5146E-32
     463.00001   -4.6374E-30   -2.2629E-35   -2.5147E-32
     463.10001   -4.6389E-30   -2.2630E-35   -2.5147E-32
     463.20001   -4.6404E-30   -2.2631E-35   -2.5147E-32
     463.30001   -4.6418E-30   -2.2632E-35   -2.5147E-32
     463.40001   -4.6433E-30   -2.2633E-35   -2.5147E-32
     463.50001   -4.6447E-30   -2.2634E-35   -2.5147E-32
     463.60001   -4.6462E-30   -2.2635E-35   -2.5148E-32
     463.70001   -4.6476E-30   -2.2636E-35   -2.5148E-32
     463.80001   -4.6491E-30   -2.2637E-35   -2.5148E-32
