           # s        inv_Ta        inv_Tb            Ha            Hb
         # (m)         (1/s)         (1/s)           (m)           (m)
     440.10001    6.0762E-02    0.0000E+00    3.3820E+00    0.0000E+00
     440.20001    6.2429E-02    0.0000E+00    3.3820E+00    0.0000E+00
     440.30001    6.3566E-02    0.0000E+00    3.3820E+00    0.0000E+00
     440.40001    6.4134E-02    0.0000E+00    3.3820E+00    0.0000E+00
     440.50001    6.4232E-02    0.0000E+00    3.3820E+00    0.0000E+00
     440.60001    6.4207E-02    0.0000E+00    3.3820E+00    0.0000E+00
     440.70001    6.4084E-02    0.0000E+00    3.3820E+00    0.0000E+00
     440.80001    6.3867E-02    0.0000E+00    3.3820E+00    0.0000E+00
     440.90001    6.3561E-02    0.0000E+00    3.3820E+00    0.0000E+00
     441.00001    6.3170E-02    0.0000E+00    3.3820E+00    0.0000E+00
     441.10001    6.2753E-02    0.0000E+00    3.3849E+00    0.0000E+00
     441.20001    6.3754E-02    0.0000E+00    3.4690E+00    0.0000E+00
     441.30001    6.4659E-02    0.0000E+00    3.5531E+00    0.0000E+00
     441.40001    6.5468E-02    0.0000E+00    3.6373E+00    0.0000E+00
     441.50001    6.6184E-02    0.0000E+00    3.7215E+00    0.0000E+00
     441.60001    6.6808E-02    0.0000E+00    3.8056E+00    0.0000E+00
     441.70001    6.7344E-02    0.0000E+00    3.8897E+00    0.0000E+00
     441.80001    6.7794E-02    0.0000E+00    3.9737E+00    0.0000E+00
     441.90001    6.8161E-02    0.0000E+00    4.0575E+00    0.0000E+00
     442.00001    6.8451E-02    0.0000E+00    4.1411E+00    0.0000E+00
     442.10001    6.8667E-02    0.0000E+00    4.2244E+00    0.0000E+00
     442.20001    6.8814E-02    0.0000E+00    4.3075E+00    0.0000E+00
     442.30001    6.8897E-02    0.0000E+00    4.3903E+00    0.0000E+00
     442.40001    6.8919E-02    0.0000E+00    4.4728E+00    0.0000E+00
     442.50001    6.8887E-02    0.0000E+00    4.5549E+00    0.0000E+00
     442.60001    6.8804E-02    0.0000E+00    4.6366E+00    0.0000E+00
     442.70001    6.8675E-02    0.0000E+00    4.7178E+00    0.0000E+00
     442.80001    6.8505E-02    0.0000E+00    4.7986E+00    0.0000E+00
     442.90001    6.8299E-02    0.0000E+00    4.8789E+00    0.0000E+00
     443.00001    6.8059E-02    0.0000E+00    4.9586E+00    0.0000E+00
     443.10001    6.7792E-02    0.0000E+00    5.0377E+00    0.0000E+00
     443.20001    6.7499E-02    0.0000E+00    5.1163E+00    0.0000E+00
     443.30001    6.7186E-02    0.0000E+00    5.1942E+00    0.0000E+00
     443.40001    6.6856E-02    0.0000E+00    5.2715E+00    0.0000E+00
     443.50001    6.6512E-02    0.0000E+00    5.3480E+00    0.0000E+00
     443.60001    6.5457E-02    0.0000E+00    5.3665E+00    0.0000E+00
     443.70001    6.4207E-02    0.0000E+00    5.3665E+00    0.0000E+00
     443.80001    6.2995E-02    0.0000E+00    5.3665E+00    0.0000E+00
     443.90001    6.2448E-02    0.0000E+00    5.4210E+00    0.0000E+00
     444.00001    6.2105E-02    0.0000E+00    5.4922E+00    0.0000E+00
     444.10001    6.1765E-02    0.0000E+00    5.5626E+00    0.0000E+00
     444.20001    6.1428E-02    0.0000E+00    5.6321E+00    0.0000E+00
     444.30001    6.1096E-02    0.0000E+00    5.7008E+00    0.0000E+00
     444.40001    6.0771E-02    0.0000E+00    5.7685E+00    0.0000E+00
     444.50001    6.0455E-02    0.0000E+00    5.8353E+00    0.0000E+00
     444.60001    6.0150E-02    0.0000E+00    5.9012E+00    0.0000E+00
     444.70001    5.9856E-02    0.0000E+00    5.9661E+00    0.0000E+00
     444.80001    5.9576E-02    0.0000E+00    6.0300E+00    0.0000E+00
     444.90001    5.9309E-02    0.0000E+00    6.0928E+00    0.0000E+00
     445.00001    5.9058E-02    0.0000E+00    6.1546E+00    0.0000E+00
     445.10001    5.8823E-02    0.0000E+00    6.2154E+00    0.0000E+00
     445.20001    5.8606E-02    0.0000E+00    6.2750E+00    0.0000E+00
     445.30001    5.8406E-02    0.0000E+00    6.3336E+00    0.0000E+00
     445.40001    5.8226E-02    0.0000E+00    6.3910E+00    0.0000E+00
     445.50001    5.8064E-02    0.0000E+00    6.4473E+00    0.0000E+00
     445.60001    5.7923E-02    0.0000E+00    6.5024E+00    0.0000E+00
     445.70001    5.7802E-02    0.0000E+00    6.5563E+00    0.0000E+00
     445.80001    5.7701E-02    0.0000E+00    6.6091E+00    0.0000E+00
     445.90001    5.7621E-02    0.0000E+00    6.6606E+00    0.0000E+00
     446.00001    5.7562E-02    0.0000E+00    6.7108E+00    0.0000E+00
     446.10001    5.7523E-02    0.0000E+00    6.7599E+00    0.0000E+00
     446.20001    5.7503E-02    0.0000E+00    6.8076E+00    0.0000E+00
     446.30001    5.7317E-02    0.0000E+00    6.8319E+00    0.0000E+00
     446.40001    5.6959E-02    0.0000E+00    6.8319E+00    0.0000E+00
     446.50001    5.6631E-02    0.0000E+00    6.8319E+00    0.0000E+00
     446.60001    5.6331E-02    0.0000E+00    6.8319E+00    0.0000E+00
     446.70001    5.6057E-02    0.0000E+00    6.8319E+00    0.0000E+00
     446.80001    5.5805E-02    0.0000E+00    6.8319E+00    0.0000E+00
     446.90001    5.5570E-02    0.0000E+00    6.8319E+00    0.0000E+00
     447.00001    5.5515E-02    0.0000E+00    6.8319E+00    0.0000E+00
     447.10001    5.5934E-02    0.0000E+00    6.8319E+00    0.0000E+00
     447.20001    5.6819E-02    0.0000E+00    6.8319E+00    0.0000E+00
     447.30001    5.8180E-02    0.0000E+00    6.8319E+00    0.0000E+00
     447.40001    6.0041E-02    0.0000E+00    6.8319E+00    0.0000E+00
     447.50001    6.2114E-02    0.0000E+00    6.8319E+00    0.0000E+00
     447.60001    6.4202E-02    0.0000E+00    6.8319E+00    0.0000E+00
     447.70001    6.6299E-02    0.0000E+00    6.8319E+00    0.0000E+00
     447.80001    6.8402E-02    0.0000E+00    6.8319E+00    0.0000E+00
     447.90001    7.0507E-02    0.0000E+00    6.8319E+00    0.0000E+00
     448.00001    7.2610E-02    0.0000E+00    6.8319E+00    0.0000E+00
     448.10001    7.4849E-02    0.0000E+00    6.8447E+00    0.0000E+00
     448.20001    7.7239E-02    0.0000E+00    6.8708E+00    0.0000E+00
     448.30001    7.9630E-02    0.0000E+00    6.8962E+00    0.0000E+00
     448.40001    8.2020E-02    0.0000E+00    6.9210E+00    0.0000E+00
     448.50001    8.4408E-02    0.0000E+00    6.9451E+00    0.0000E+00
     448.60001    8.6792E-02    0.0000E+00    6.9686E+00    0.0000E+00
     448.70001    8.9172E-02    0.0000E+00    6.9915E+00    0.0000E+00
     448.80001    9.1549E-02    0.0000E+00    7.0137E+00    0.0000E+00
     448.90001    9.3923E-02    0.0000E+00    7.0353E+00    0.0000E+00
     449.00001    9.6296E-02    0.0000E+00    7.0562E+00    0.0000E+00
     449.10001    9.8669E-02    0.0000E+00    7.0766E+00    0.0000E+00
     449.20001    1.0104E-01    0.0000E+00    7.0963E+00    0.0000E+00
     449.30001    1.0342E-01    0.0000E+00    7.1153E+00    0.0000E+00
     449.40001    1.0581E-01    0.0000E+00    7.1338E+00    0.0000E+00
     449.50001    1.0820E-01    0.0000E+00    7.1517E+00    0.0000E+00
     449.60001    1.1061E-01    0.0000E+00    7.1689E+00    0.0000E+00
     449.70001    1.1302E-01    0.0000E+00    7.1856E+00    0.0000E+00
     449.80001    1.1546E-01    0.0000E+00    7.2016E+00    0.0000E+00
     449.90001    1.1791E-01    0.0000E+00    7.2171E+00    0.0000E+00
     450.00001    1.2039E-01    0.0000E+00    7.2320E+00    0.0000E+00
     450.10001    1.2288E-01    0.0000E+00    7.2463E+00    0.0000E+00
     450.20001    1.2541E-01    0.0000E+00    7.2601E+00    0.0000E+00
     450.30001    1.2795E-01    0.0000E+00    7.2733E+00    0.0000E+00
     450.40001    1.3053E-01    0.0000E+00    7.2859E+00    0.0000E+00
     450.50001    1.3308E-01    0.0000E+00    7.2956E+00    0.0000E+00
     450.60001    1.3549E-01    0.0000E+00    7.2956E+00    0.0000E+00
     450.70001    1.3793E-01    0.0000E+00    7.2956E+00    0.0000E+00
     450.80001    1.4044E-01    0.0000E+00    7.2976E+00    0.0000E+00
     450.90001    1.4312E-01    0.0000E+00    7.3070E+00    0.0000E+00
     451.00001    1.4582E-01    0.0000E+00    7.3160E+00    0.0000E+00
     451.10001    1.4854E-01    0.0000E+00    7.3244E+00    0.0000E+00
     451.20001    1.5128E-01    0.0000E+00    7.3324E+00    0.0000E+00
     451.30001    1.5404E-01    0.0000E+00    7.3398E+00    0.0000E+00
     451.40001    1.5680E-01    0.0000E+00    7.3468E+00    0.0000E+00
     451.50001    1.5957E-01    0.0000E+00    7.3534E+00    0.0000E+00
     451.60001    1.6233E-01    0.0000E+00    7.3595E+00    0.0000E+00
     451.70001    1.6509E-01    0.0000E+00    7.3652E+00    0.0000E+00
     451.80001    1.6784E-01    0.0000E+00    7.3705E+00    0.0000E+00
     451.90001    1.7056E-01    0.0000E+00    7.3753E+00    0.0000E+00
     452.00001    1.7324E-01    0.0000E+00    7.3798E+00    0.0000E+00
     452.10001    1.7589E-01    0.0000E+00    7.3839E+00    0.0000E+00
     452.20001    1.7848E-01    0.0000E+00    7.3876E+00    0.0000E+00
     452.30001    1.8100E-01    0.0000E+00    7.3910E+00    0.0000E+00
     452.40001    1.8345E-01    0.0000E+00    7.3941E+00    0.0000E+00
     452.50001    1.8581E-01    0.0000E+00    7.3968E+00    0.0000E+00
     452.60001    1.8807E-01    0.0000E+00    7.3992E+00    0.0000E+00
     452.70001    1.9020E-01    0.0000E+00    7.4013E+00    0.0000E+00
     452.80001    1.9221E-01    0.0000E+00    7.4032E+00    0.0000E+00
     452.90001    1.9408E-01    0.0000E+00    7.4048E+00    0.0000E+00
     453.00001    1.9578E-01    0.0000E+00    7.4061E+00    0.0000E+00
     453.10001    1.9731E-01    0.0000E+00    7.4073E+00    0.0000E+00
     453.20001    1.9865E-01    0.0000E+00    7.4082E+00    0.0000E+00
     453.30001    1.9977E-01    0.0000E+00    7.4082E+00    0.0000E+00
     453.40001    2.0067E-01    0.0000E+00    7.4082E+00    0.0000E+00
     453.50001    2.0135E-01    0.0000E+00    7.4082E+00    0.0000E+00
     453.60001    2.0179E-01    0.0000E+00    7.4082E+00    0.0000E+00
     453.70001    2.0198E-01    0.0000E+00    7.4082E+00    0.0000E+00
     453.80001    2.0191E-01    0.0000E+00    7.4082E+00    0.0000E+00
     453.90001    2.0149E-01    0.0000E+00    7.4082E+00    0.0000E+00
     454.00001    1.9906E-01    0.0000E+00    7.4082E+00    0.0000E+00
     454.10001    1.9410E-01    0.0000E+00    7.4082E+00    0.0000E+00
     454.20001    1.8687E-01    0.0000E+00    7.4082E+00    0.0000E+00
     454.30001    1.7773E-01    0.0000E+00    7.4082E+00    0.0000E+00
     454.40001    1.6746E-01    0.0000E+00    7.4082E+00    0.0000E+00
     454.50001    1.5776E-01    0.0000E+00    7.4082E+00    0.0000E+00
     454.60001    1.4877E-01    0.0000E+00    7.4082E+00    0.0000E+00
     454.70001    1.4043E-01    0.0000E+00    7.4082E+00    0.0000E+00
     454.80001    1.3269E-01    0.0000E+00    7.4082E+00    0.0000E+00
     454.90001    1.2552E-01    0.0000E+00    7.4082E+00    0.0000E+00
     455.00001    1.1887E-01    0.0000E+00    7.4082E+00    0.0000E+00
     455.10001    1.1258E-01    0.0000E+00    7.3998E+00    0.0000E+00
     455.20001    1.0673E-01    0.0000E+00    7.3906E+00    0.0000E+00
     455.30001    1.0131E-01    0.0000E+00    7.3813E+00    0.0000E+00
     455.40001    9.6272E-02    0.0000E+00    7.3719E+00    0.0000E+00
     455.50001    9.1593E-02    0.0000E+00    7.3623E+00    0.0000E+00
     455.60001    8.7242E-02    0.0000E+00    7.3526E+00    0.0000E+00
     455.70001    8.3193E-02    0.0000E+00    7.3426E+00    0.0000E+00
     455.80001    7.9423E-02    0.0000E+00    7.3325E+00    0.0000E+00
     455.90001    7.5908E-02    0.0000E+00    7.3222E+00    0.0000E+00
     456.00001    7.2629E-02    0.0000E+00    7.3116E+00    0.0000E+00
     456.10001    6.9568E-02    0.0000E+00    7.3007E+00    0.0000E+00
     456.20001    6.6707E-02    0.0000E+00    7.2897E+00    0.0000E+00
     456.30001    6.4030E-02    0.0000E+00    7.2783E+00    0.0000E+00
     456.40001    6.1524E-02    0.0000E+00    7.2666E+00    0.0000E+00
     456.50001    5.9175E-02    0.0000E+00    7.2546E+00    0.0000E+00
     456.60001    5.6971E-02    0.0000E+00    7.2423E+00    0.0000E+00
     456.70001    5.4901E-02    0.0000E+00    7.2297E+00    0.0000E+00
     456.80001    5.2955E-02    0.0000E+00    7.2167E+00    0.0000E+00
     456.90001    5.1123E-02    0.0000E+00    7.2034E+00    0.0000E+00
     457.00001    4.9396E-02    0.0000E+00    7.1897E+00    0.0000E+00
     457.10001    4.7767E-02    0.0000E+00    7.1756E+00    0.0000E+00
     457.20001    4.6228E-02    0.0000E+00    7.1611E+00    0.0000E+00
     457.30001    4.4772E-02    0.0000E+00    7.1463E+00    0.0000E+00
     457.40001    4.3393E-02    0.0000E+00    7.1310E+00    0.0000E+00
     457.50001    4.2144E-02    0.0000E+00    7.1255E+00    0.0000E+00
     457.60001    4.0990E-02    0.0000E+00    7.1255E+00    0.0000E+00
     457.70001    3.9891E-02    0.0000E+00    7.1255E+00    0.0000E+00
     457.80001    3.8781E-02    0.0000E+00    7.1141E+00    0.0000E+00
     457.90001    3.7688E-02    0.0000E+00    7.0961E+00    0.0000E+00
     458.00001    3.6639E-02    0.0000E+00    7.0777E+00    0.0000E+00
     458.10001    3.5630E-02    0.0000E+00    7.0588E+00    0.0000E+00
     458.20001    3.4658E-02    0.0000E+00    7.0395E+00    0.0000E+00
     458.30001    3.3718E-02    0.0000E+00    7.0196E+00    0.0000E+00
     458.40001    3.2806E-02    0.0000E+00    6.9993E+00    0.0000E+00
     458.50001    3.1919E-02    0.0000E+00    6.9785E+00    0.0000E+00
     458.60001    3.1053E-02    0.0000E+00    6.9572E+00    0.0000E+00
     458.70001    3.0205E-02    0.0000E+00    6.9353E+00    0.0000E+00
     458.80001    2.9372E-02    0.0000E+00    6.9130E+00    0.0000E+00
     458.90001    2.8551E-02    0.0000E+00    6.8902E+00    0.0000E+00
     459.00001    2.7739E-02    0.0000E+00    6.8668E+00    0.0000E+00
     459.10001    2.6934E-02    0.0000E+00    6.8429E+00    0.0000E+00
     459.20001    2.6134E-02    0.0000E+00    6.8185E+00    0.0000E+00
     459.30001    2.5338E-02    0.0000E+00    6.7935E+00    0.0000E+00
     459.40001    2.4544E-02    0.0000E+00    6.7681E+00    0.0000E+00
     459.50001    2.3751E-02    0.0000E+00    6.7421E+00    0.0000E+00
     459.60001    2.2960E-02    0.0000E+00    6.7155E+00    0.0000E+00
     459.70001    2.2169E-02    0.0000E+00    6.6884E+00    0.0000E+00
     459.80001    2.1381E-02    0.0000E+00    6.6608E+00    0.0000E+00
     459.90001    2.0594E-02    0.0000E+00    6.6327E+00    0.0000E+00
     460.00001    1.9811E-02    0.0000E+00    6.6040E+00    0.0000E+00
     460.10001    1.9034E-02    0.0000E+00    6.5747E+00    0.0000E+00
     460.20001    1.8294E-02    0.0000E+00    6.5562E+00    0.0000E+00
     460.30001    1.7612E-02    0.0000E+00    6.5562E+00    0.0000E+00
     460.40001    1.6935E-02    0.0000E+00    6.5562E+00    0.0000E+00
     460.50001    1.6266E-02    0.0000E+00    6.5562E+00    0.0000E+00
     460.60001    1.5607E-02    0.0000E+00    6.5562E+00    0.0000E+00
     460.70001    1.4959E-02    0.0000E+00    6.5562E+00    0.0000E+00
     460.80001    1.4325E-02    0.0000E+00    6.5562E+00    0.0000E+00
     460.90001    1.3738E-02    0.0000E+00    6.5562E+00    0.0000E+00
     461.00001    1.3276E-02    0.0000E+00    6.5562E+00    0.0000E+00
     461.10001    1.2936E-02    0.0000E+00    6.5562E+00    0.0000E+00
     461.20001    1.2711E-02    0.0000E+00    6.5562E+00    0.0000E+00
     461.30001    1.2603E-02    0.0000E+00    6.5562E+00    0.0000E+00
     461.40001    1.2555E-02    0.0000E+00    6.5562E+00    0.0000E+00
     461.50001    1.2518E-02    0.0000E+00    6.5562E+00    0.0000E+00
     461.60001    1.2491E-02    0.0000E+00    6.5562E+00    0.0000E+00
     461.70001    1.2475E-02    0.0000E+00    6.5562E+00    0.0000E+00
     461.80001    1.2470E-02    0.0000E+00    6.5562E+00    0.0000E+00
     461.90001    1.2477E-02    0.0000E+00    6.5562E+00    0.0000E+00
     462.00001    1.2462E-02    0.0000E+00    6.5382E+00    0.0000E+00
     462.10001    1.2400E-02    0.0000E+00    6.4895E+00    0.0000E+00
     462.20001    1.2348E-02    0.0000E+00    6.4397E+00    0.0000E+00
     462.30001    1.2306E-02    0.0000E+00    6.3887E+00    0.0000E+00
     462.40001    1.2273E-02    0.0000E+00    6.3365E+00    0.0000E+00
     462.50001    1.2249E-02    0.0000E+00    6.2833E+00    0.0000E+00
     462.60001    1.2234E-02    0.0000E+00    6.2290E+00    0.0000E+00
     462.70001    1.2227E-02    0.0000E+00    6.1736E+00    0.0000E+00
     462.80001    1.2230E-02    0.0000E+00    6.1171E+00    0.0000E+00
     462.90001    1.2241E-02    0.0000E+00    6.0597E+00    0.0000E+00
     463.00001    1.2261E-02    0.0000E+00    6.0012E+00    0.0000E+00
     463.10001    1.2289E-02    0.0000E+00    5.9418E+00    0.0000E+00
     463.20001    1.2326E-02    0.0000E+00    5.8814E+00    0.0000E+00
     463.30001    1.2371E-02    0.0000E+00    5.8201E+00    0.0000E+00
     463.40001    1.2424E-02    0.0000E+00    5.7579E+00    0.0000E+00
     463.50001    1.2486E-02    0.0000E+00    5.6948E+00    0.0000E+00
     463.60001    1.2556E-02    0.0000E+00    5.6309E+00    0.0000E+00
     463.70001    1.2635E-02    0.0000E+00    5.5662E+00    0.0000E+00
     463.80001    1.2722E-02    0.0000E+00    5.5007E+00    0.0000E+00
     463.90001    1.2817E-02    0.0000E+00    5.4344E+00    0.0000E+00
     464.00001    1.2921E-02    0.0000E+00    5.3674E+00    0.0000E+00
     464.10001    1.3034E-02    0.0000E+00    5.2997E+00    0.0000E+00
     464.20001    1.3156E-02    0.0000E+00    5.2314E+00    0.0000E+00
     464.30001    1.3288E-02    0.0000E+00    5.1624E+00    0.0000E+00
     464.40001    1.3446E-02    0.0000E+00    5.0998E+00    0.0000E+00
     464.50001    1.3787E-02    0.0000E+00    5.0998E+00    0.0000E+00
     464.60001    1.4148E-02    0.0000E+00    5.0998E+00    0.0000E+00
     464.70001    1.4510E-02    0.0000E+00    5.0925E+00    0.0000E+00
     464.80001    1.4702E-02    0.0000E+00    5.0190E+00    0.0000E+00
     464.90001    1.4905E-02    0.0000E+00    4.9450E+00    0.0000E+00
     465.00001    1.5120E-02    0.0000E+00    4.8706E+00    0.0000E+00
     465.10001    1.5347E-02    0.0000E+00    4.7958E+00    0.0000E+00
     465.20001    1.5587E-02    0.0000E+00    4.7207E+00    0.0000E+00
     465.30001    1.5840E-02    0.0000E+00    4.6452E+00    0.0000E+00
     465.40001    1.6108E-02    0.0000E+00    4.5695E+00    0.0000E+00
     465.50001    1.6390E-02    0.0000E+00    4.4936E+00    0.0000E+00
     465.60001    1.6687E-02    0.0000E+00    4.4175E+00    0.0000E+00
     465.70001    1.7000E-02    0.0000E+00    4.3412E+00    0.0000E+00
     465.80001    1.7330E-02    0.0000E+00    4.2649E+00    0.0000E+00
     465.90001    1.7678E-02    0.0000E+00    4.1884E+00    0.0000E+00
     466.00001    1.8044E-02    0.0000E+00    4.1120E+00    0.0000E+00
     466.10001    1.8429E-02    0.0000E+00    4.0356E+00    0.0000E+00
     466.20001    1.8835E-02    0.0000E+00    3.9593E+00    0.0000E+00
     466.30001    1.9262E-02    0.0000E+00    3.8830E+00    0.0000E+00
     466.40001    1.9712E-02    0.0000E+00    3.8070E+00    0.0000E+00
     466.50001    2.0186E-02    0.0000E+00    3.7311E+00    0.0000E+00
     466.60001    2.0685E-02    0.0000E+00    3.6555E+00    0.0000E+00
     466.70001    2.1210E-02    0.0000E+00    3.5803E+00    0.0000E+00
