@ NAME             %03s "IBS"
@ TYPE             %03s "IBS"
@ TITLE            %08s "no-title"
@ ORIGIN           %18s "5.09.03 Windows 64"
@ DATE             %08s "27/01/26"
@ TIME             %08s "16.10.05"
* NAME                                S               DELS                TLI                TXI                TYI               BETX               ALFX                 DX                DPX               BETY               ALFY                 DY                DPY 
 "HQ"                            77.685                  0       0.9754772219       0.6243162878       0.3250940858        4.082812393       0.5731971849        1.243844009      -0.1463601049        19.90211559       -2.465720219       -0.123439544     -0.01475052211
 "Q10W2"                          77.92               0.47       0.9748342231       0.6182152242       0.3278309342        4.065967532      0.03715968214        1.243730606   -0.0004870297236        19.94799553     -0.09396914822      -0.1234399347   -1.647167645e-06
 "HQ"                            78.155                  0       0.9757615465       0.6221389962       0.3306577585        4.049122671      -0.4988778206        1.243617204       0.1453860455        19.99387548        2.277781923      -0.1234403254      0.01474722778
 "OQLBM"                        78.4875              0.665       0.9735791824       0.6091331331       0.2397192776        4.449074596      -0.6014314669        1.291958064       0.1453860455        18.54758687        2.174870079      -0.1185368722      0.01474722778
 "MB2L"                           78.82                  0       0.9817553869       0.6280682405       0.1567353123        4.849026522      -0.7039851131        1.340298924       0.1453860455        17.10129827        2.071958236      -0.1136334189      0.01474722778
 "HD"                             78.82                  0       0.9817553869       0.6280682405       0.1567353123        4.849026522      -0.7039851131        1.340298924       0.1453860455        17.10129827        2.071958236      -0.1136334189      0.01474722778
 "BH"                             79.79               1.94       0.9261425678       0.5087849992     -0.04753262814        6.792568927       -1.002856685        1.519250682       0.1846761525        13.62533873        1.786407809     -0.09915978411      0.01489910465
 "HD"                             80.76                  0       0.9531037719       0.5375545416      -0.1827039083        8.736111332       -1.301728257         1.69820244       0.2239662595         10.1493792        1.500857383     -0.08468614929      0.01505098151
 "MB2L"                           80.76                  0       0.9531037719       0.5375545416      -0.1827039083        8.736111332       -1.301728257         1.69820244       0.2239662595         10.1493792        1.500857383     -0.08468614929      0.01505098151
 "OBMBM"                          80.91                0.3       0.9529863041       0.5510854319        -0.19719691         9.14050925        -1.34799306        1.731797379       0.2239662595        9.713543138        1.452786863     -0.08242850206      0.01505098151
 "MB2L"                           81.06                  0       0.9553004847       0.5702697324      -0.2101866921        9.544907168       -1.394257863        1.765392318       0.2239662595        9.277707079        1.404716343     -0.08017085483      0.01505098151
 "HD"                             81.06                  0       0.9553004847       0.5702697324      -0.2101866921        9.544907168       -1.394257863        1.765392318       0.2239662595        9.277707079        1.404716343     -0.08017085483      0.01505098151
 "BH"                             82.03               1.94       0.9208994189       0.6069818573      -0.2614198525        12.82620239       -1.693129435        2.020488544       0.2632563665        7.136188903        1.100595318     -0.06545229384      0.01515123071
 "HD"                                83                  0       0.9869066432        0.901171004      -0.2663754347        16.10749762       -1.992001006        2.275584771       0.3025464735        4.994670727       0.7964742934     -0.05073373285      0.01525147992
 "MB2L"                              83                  0       0.9869066432        0.901171004      -0.2663754347        16.10749762       -1.992001006        2.275584771       0.3025464735        4.994670727       0.7964742934     -0.05073373285      0.01525147992
 "OBMMC"                        83.1445              0.289       0.9886273264       0.9379223191      -0.2645509928        16.69606619       -2.036569433        2.319302736       0.3025464735        4.778154654       0.7491905652       -0.048529894      0.01525147992
 "KX11W2"                        83.439                0.3       0.9929489831        1.018840957      -0.2593862596        17.92285555       -2.127402663        2.408402672       0.3025464735        4.365791566       0.6528233822     -0.04403833317      0.01525147992
 "IPU11W2"                       83.589                  0       0.9955390308         1.06311524      -0.2561238488        18.56107635       -2.173667466        2.453784643       0.3025464735        4.169944551       0.6037399274     -0.04175061118      0.01525147992
 "MC11W2Q"                       83.589                  0       0.9955390308         1.06311524      -0.2561238488        18.56107635       -2.173667466        2.453784643       0.3025464735        4.169944551       0.6037399274     -0.04175061118      0.01525147992
 "MC11W2S"                       83.589                  0       0.9955390308         1.06311524      -0.2561238488        18.56107635       -2.173667466        2.453784643       0.3025464735        4.169944551       0.6037399274     -0.04175061118      0.01525147992
 "MC11W2O"                       83.589                  0       0.9955390308         1.06311524      -0.2561238488        18.56107635       -2.173667466        2.453784643       0.3025464735        4.169944551       0.6037399274     -0.04175061118      0.01525147992
